"transit_timestamp","station_complex","borough","payment_method","fare_class_category","ridership","transfers","Georeference"
"09/02/2025 12:00:00 PM","Burnside Av (4)","Bronx","metrocard","Metrocard - Other","29","2","POINT (-73.907684 40.853455)"
"09/02/2025 12:00:00 PM","Mt Eden Av (4)","Bronx","omny","OMNY - Fair Fare","11","0","POINT (-73.91469 40.844433)"
"09/02/2025 12:00:00 PM","138 St-Grand Concourse (4,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.92985 40.813225)"
"09/02/2025 12:00:00 PM","138 St-Grand Concourse (4,5)","Bronx","omny","OMNY - Full Fare","74","0","POINT (-73.92985 40.813225)"
"09/02/2025 12:00:00 PM","125 St (4,5,6)","Manhattan","metrocard","Metrocard - Full Fare","49","5","POINT (-73.93759 40.80414)"
"09/02/2025 12:00:00 PM","103 St (6)","Manhattan","omny","OMNY - Fair Fare","29","0","POINT (-73.94748 40.7906)"
"09/02/2025 12:00:00 PM","103 St (6)","Manhattan","omny","OMNY - Seniors & Disability","23","0","POINT (-73.94748 40.7906)"
"09/02/2025 12:00:00 PM","96 St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","15","0","POINT (-73.95107 40.78567)"
"09/02/2025 12:00:00 PM","96 St (6)","Manhattan","omny","OMNY - Students","2","0","POINT (-73.95107 40.78567)"
"09/02/2025 12:00:00 PM","77 St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","41","0","POINT (-73.95988 40.77362)"
"09/02/2025 12:00:00 PM","68 St-Hunter College (6)","Manhattan","metrocard","Metrocard - Fair Fare","10","0","POINT (-73.96387 40.768143)"
"09/02/2025 12:00:00 PM","68 St-Hunter College (6)","Manhattan","metrocard","Metrocard - Full Fare","65","2","POINT (-73.96387 40.768143)"
"09/02/2025 12:00:00 PM","68 St-Hunter College (6)","Manhattan","omny","OMNY - Fair Fare","45","1","POINT (-73.96387 40.768143)"
"09/02/2025 12:00:00 PM","68 St-Hunter College (6)","Manhattan","omny","OMNY - Students","4","1","POINT (-73.96387 40.768143)"
"09/02/2025 12:00:00 PM","33 St (6)","Manhattan","omny","OMNY - Full Fare","547","17","POINT (-73.98208 40.746082)"
"09/02/2025 12:00:00 PM","28 St (6)","Manhattan","metrocard","Metrocard - Other","13","0","POINT (-73.98426 40.74307)"
"09/02/2025 12:00:00 PM","Spring St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","4","0","POINT (-73.99714 40.7223)"
"09/02/2025 12:00:00 PM","7 Av (B,Q)","Brooklyn","omny","OMNY - Fair Fare","7","0","POINT (-73.97237 40.67705)"
"09/02/2025 12:00:00 PM","7 Av (B,Q)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.97237 40.67705)"
"09/02/2025 12:00:00 PM","Wall St (4,5)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","14","0","POINT (-74.01186 40.707558)"
"09/02/2025 12:00:00 PM","Wall St (4,5)","Manhattan","omny","OMNY - Full Fare","355","3","POINT (-74.01186 40.707558)"
"09/02/2025 12:00:00 PM","Bowling Green (4,5)","Manhattan","metrocard","Metrocard - Other","80","1","POINT (-74.01407 40.70482)"
"09/02/2025 12:00:00 PM","Nereid Av (2,5)","Bronx","metrocard","Metrocard - Seniors & Disability","4","1","POINT (-73.85438 40.89838)"
"09/02/2025 12:00:00 PM","233 St (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","1","0","POINT (-73.857475 40.893192)"
"09/02/2025 12:00:00 PM","233 St (2,5)","Bronx","omny","OMNY - Seniors & Disability","8","0","POINT (-73.857475 40.893192)"
"09/02/2025 12:00:00 PM","225 St (2,5)","Bronx","omny","OMNY - Fair Fare","3","0","POINT (-73.860344 40.888023)"
"09/02/2025 12:00:00 PM","Prospect Park (B,Q,S)","Brooklyn","omny","OMNY - Other","7","0","POINT (-73.96225 40.661613)"
"09/02/2025 12:00:00 PM","219 St (2,5)","Bronx","omny","OMNY - Full Fare","50","0","POINT (-73.86263 40.883896)"
"09/02/2025 12:00:00 PM","219 St (2,5)","Bronx","omny","OMNY - Other","9","0","POINT (-73.86263 40.883896)"
"09/02/2025 12:00:00 PM","Gun Hill Rd (2,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","9","0","POINT (-73.86626 40.87785)"
"09/02/2025 12:00:00 PM","Allerton Av (2,5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-73.867355 40.865463)"
"09/02/2025 12:00:00 PM","Freeman St (2,5)","Bronx","metrocard","Metrocard - Full Fare","7","0","POINT (-73.89187 40.829994)"
"09/02/2025 12:00:00 PM","Parkside Av (Q)","Brooklyn","metrocard","Metrocard - Full Fare","8","0","POINT (-73.961494 40.655293)"
"09/02/2025 12:00:00 PM","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Full Fare","7","0","POINT (-73.896736 40.82218)"
"09/02/2025 12:00:00 PM","Intervale Av (2,5)","Bronx","omny","OMNY - Full Fare","43","2","POINT (-73.896736 40.82218)"
"09/02/2025 12:00:00 PM","Prospect Av (2,5)","Bronx","metrocard","Metrocard - Other","10","0","POINT (-73.90177 40.819584)"
"09/02/2025 12:00:00 PM","145 St (3)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","7","0","POINT (-73.93625 40.82042)"
"09/02/2025 12:00:00 PM","125 St (2,3)","Manhattan","omny","OMNY - Full Fare","280","14","POINT (-73.945496 40.807755)"
"09/02/2025 12:00:00 PM","116 St (2,3)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","8","0","POINT (-73.94962 40.802097)"
"09/02/2025 12:00:00 PM","Eastchester-Dyre Av (5)","Bronx","metrocard","Metrocard - Fair Fare","2","0","POINT (-73.83083 40.8883)"
"09/02/2025 12:00:00 PM","Baychester Av (5)","Bronx","metrocard","Metrocard - Fair Fare","3","1","POINT (-73.83859 40.878662)"
"09/02/2025 12:00:00 PM","Gun Hill Rd (5)","Bronx","omny","OMNY - Other","2","0","POINT (-73.84638 40.869526)"
"09/02/2025 12:00:00 PM","Morris Park (5)","Bronx","omny","OMNY - Full Fare","51","1","POINT (-73.8605 40.854362)"
"09/02/2025 12:00:00 PM","Mets-Willets Point (7)","Queens","omny","OMNY - Fair Fare","1","0","POINT (-73.84563 40.754623)"
"09/02/2025 12:00:00 PM","Beverley Rd (Q)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.96449 40.64403)"
"09/02/2025 12:00:00 PM","61 St-Woodside (7)","Queens","omny","OMNY - Full Fare","357","20","POINT (-73.902985 40.74563)"
"09/02/2025 12:00:00 PM","52 St (7)","Queens","metrocard","Metrocard - Unlimited 30-Day","6","0","POINT (-73.91255 40.74415)"
"09/02/2025 12:00:00 PM","46 St-Bliss St (7)","Queens","metrocard","Metrocard - Fair Fare","3","0","POINT (-73.918434 40.743134)"
"09/02/2025 12:00:00 PM","Cortelyou Rd (Q)","Brooklyn","omny","OMNY - Fair Fare","3","0","POINT (-73.96389 40.640926)"
"09/02/2025 12:00:00 PM","Cortelyou Rd (Q)","Brooklyn","omny","OMNY - Full Fare","157","2","POINT (-73.96389 40.640926)"
"09/02/2025 12:00:00 PM","Queensboro Plaza (7,N,W)","Queens","metrocard","Metrocard - Unlimited 7-Day","6","0","POINT (-73.9402 40.750584)"
"09/02/2025 12:00:00 PM","50 St (D)","Brooklyn","metrocard","Metrocard - Full Fare","8","1","POINT (-73.99479 40.63626)"
"09/02/2025 12:00:00 PM","Newkirk Plaza (B,Q)","Brooklyn","metrocard","Metrocard - Full Fare","6","1","POINT (-73.96279 40.635082)"
"09/02/2025 12:00:00 PM","34 St-Hudson Yards (7)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","39","0","POINT (-74.00191 40.755882)"
"09/02/2025 12:00:00 PM","86 St (Q)","Manhattan","omny","OMNY - Full Fare","476","10","POINT (-73.95179 40.77789)"
"09/02/2025 12:00:00 PM","Avenue J (Q)","Brooklyn","metrocard","Metrocard - Full Fare","12","3","POINT (-73.9608 40.62504)"
"09/02/2025 12:00:00 PM","Avenue J (Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","10","0","POINT (-73.9608 40.62504)"
"09/02/2025 12:00:00 PM","36 Av (N,W)","Queens","omny","OMNY - Full Fare","152","4","POINT (-73.92957 40.756805)"
"09/02/2025 12:00:00 PM","Kings Hwy (B,Q)","Brooklyn","metrocard","Metrocard - Other","22","0","POINT (-73.95773 40.60867)"
"09/02/2025 12:00:00 PM","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Full Fare","13","2","POINT (-73.95593 40.5993)"
"09/02/2025 12:00:00 PM","Neck Rd (Q)","Brooklyn","metrocard","Metrocard - Full Fare","8","0","POINT (-73.95516 40.595245)"
"09/02/2025 12:00:00 PM","Neck Rd (Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","6","0","POINT (-73.95516 40.595245)"
"09/02/2025 12:00:00 PM","Sheepshead Bay (B,Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","10","3","POINT (-73.954155 40.586895)"
"09/02/2025 12:00:00 PM","Brighton Beach (B,Q)","Brooklyn","metrocard","Metrocard - Other","19","0","POINT (-73.96137 40.57762)"
"09/02/2025 12:00:00 PM","Brighton Beach (B,Q)","Brooklyn","omny","OMNY - Full Fare","231","11","POINT (-73.96137 40.57762)"
"09/02/2025 12:00:00 PM","Brighton Beach (B,Q)","Brooklyn","omny","OMNY - Seniors & Disability","43","8","POINT (-73.96137 40.57762)"
"09/02/2025 12:00:00 PM","Ocean Pkwy (Q)","Brooklyn","metrocard","Metrocard - Other","4","0","POINT (-73.9685 40.576313)"
"09/02/2025 12:00:00 PM","W 8 St-NY Aquarium (F,Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","1","POINT (-73.97594 40.576126)"
"09/02/2025 12:00:00 PM","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","omny","OMNY - Fair Fare","18","5","POINT (-73.98123 40.577423)"
"09/02/2025 12:00:00 PM","9 Av (D)","Brooklyn","metrocard","Metrocard - Full Fare","7","1","POINT (-73.99432 40.646294)"
"09/02/2025 12:00:00 PM","39 Av-Dutch Kills (N,W)","Queens","metrocard","Metrocard - Unlimited 30-Day","4","0","POINT (-73.932755 40.75288)"
"09/02/2025 12:00:00 PM","Fort Hamilton Pkwy (D)","Brooklyn","metrocard","Metrocard - Other","5","0","POINT (-73.9943 40.640915)"
"09/02/2025 12:00:00 PM","14 St (F,M,1,2,3)/6 Av (L)","Manhattan","omny","OMNY - Other","4","0","POINT (-73.99621 40.738228)"
"09/02/2025 12:00:00 PM","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","metrocard","Metrocard - Seniors & Disability","23","2","POINT (-73.98995 40.735737)"
"09/02/2025 12:00:00 PM","149 St-Grand Concourse (2,4,5)","Bronx","metrocard","Metrocard - Unlimited 30-Day","10","0","POINT (-73.92735 40.818375)"
"09/02/2025 12:00:00 PM","149 St-Grand Concourse (2,4,5)","Bronx","omny","OMNY - Seniors & Disability","31","3","POINT (-73.92735 40.818375)"
"09/02/2025 12:00:00 PM","161 St-Yankee Stadium (B,D,4)","Bronx","metrocard","Metrocard - Unlimited 30-Day","32","0","POINT (-73.92565 40.827995)"
"09/02/2025 12:00:00 PM","161 St-Yankee Stadium (B,D,4)","Bronx","omny","OMNY - Fair Fare","34","6","POINT (-73.92565 40.827995)"
"09/02/2025 12:00:00 PM","168 St (A,C,1)","Manhattan","metrocard","Metrocard - Other","35","0","POINT (-73.93956 40.840717)"
"09/02/2025 12:00:00 PM","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","metrocard","Metrocard - Fair Fare","20","1","POINT (-73.98782 40.749718)"
"09/02/2025 12:00:00 PM","4 Av (F,G)/9 St (R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","8","1","POINT (-73.988304 40.67085)"
"09/02/2025 12:00:00 PM","50 St (D)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","4","0","POINT (-73.99479 40.63626)"
"09/02/2025 12:00:00 PM","Grand Central-42 St (S,4,5,6,7)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","93","0","POINT (-73.976845 40.751778)"
"09/02/2025 12:00:00 PM","Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)","Manhattan","metrocard","Metrocard - Seniors & Disability","43","2","POINT (-73.986755 40.75731)"
"09/02/2025 12:00:00 PM","Lexington Av (N,R,W)/59 St (4,5,6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","52","0","POINT (-73.967255 40.76266)"
"09/02/2025 12:00:00 PM","New Utrecht Av (N)/62 St (D)","Brooklyn","omny","OMNY - Full Fare","98","1","POINT (-73.99635 40.626472)"
"09/02/2025 12:00:00 PM","14 St (A,C,E)/8 Av (L)","Manhattan","metrocard","Metrocard - Other","17","0","POINT (-74.00169 40.740894)"
"09/02/2025 12:00:00 PM","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","23","0","POINT (-73.99466 40.725914)"
"09/02/2025 12:00:00 PM","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","Manhattan","metrocard","Metrocard - Other","37","0","POINT (-74.0034 40.71324)"
"09/02/2025 12:00:00 PM","Canal St (J,N,Q,R,W,Z,6)","Manhattan","metrocard","Metrocard - Other","58","0","POINT (-73.99989 40.71953)"
"09/02/2025 12:00:00 PM","Canal St (J,N,Q,R,W,Z,6)","Manhattan","omny","OMNY - Other","32","0","POINT (-73.99989 40.71953)"
"09/02/2025 12:00:00 PM","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","Manhattan","metrocard","Metrocard - Fair Fare","9","0","POINT (-74.00858 40.71411)"
"09/02/2025 12:00:00 PM","Franklin Av (2,3,4,5)/Botanic Garden (S)","Brooklyn","omny","OMNY - Fair Fare","14","1","POINT (-73.95813 40.67068)"
"09/02/2025 12:00:00 PM","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","metrocard","Metrocard - Other","64","0","POINT (-74.00657 40.710373)"
"09/02/2025 12:00:00 PM","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","metrocard","Metrocard - Seniors & Disability","20","1","POINT (-74.00657 40.710373)"
"09/02/2025 12:00:00 PM","Lorimer St (L)/Metropolitan Av (G)","Brooklyn","omny","OMNY - Fair Fare","6","1","POINT (-73.95027 40.71406)"
"09/02/2025 12:00:00 PM","Myrtle-Wyckoff Avs (L,M)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","24","0","POINT (-73.91158 40.699814)"
"09/02/2025 12:00:00 PM","Myrtle-Wyckoff Avs (L,M)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","17","0","POINT (-73.91158 40.699814)"
"09/02/2025 12:00:00 PM","South Ferry (1)/Whitehall St (R,W)","Manhattan","metrocard","Metrocard - Fair Fare","2","0","POINT (-74.01299 40.703087)"
"09/02/2025 12:00:00 PM","South Ferry (1)/Whitehall St (R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","55","0","POINT (-74.01299 40.703087)"
"09/02/2025 12:00:00 PM","Jay St-MetroTech (A,C,F,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","56","0","POINT (-73.98594 40.692337)"
"09/02/2025 12:00:00 PM","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","4","0","POINT (-73.98734 40.692337)"
"09/02/2025 12:00:00 PM","71 St (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.99886 40.61959)"
"09/02/2025 12:00:00 PM","71 St (D)","Brooklyn","omny","OMNY - Full Fare","77","2","POINT (-73.99886 40.61959)"
"09/02/2025 12:00:00 PM","18 Av (D)","Brooklyn","metrocard","Metrocard - Other","7","0","POINT (-74.00174 40.607952)"
"09/02/2025 12:00:00 PM","8 Av (N)","Brooklyn","omny","OMNY - Full Fare","293","10","POINT (-74.01172 40.635063)"
"09/02/2025 12:00:00 PM","8 Av (N)","Brooklyn","omny","OMNY - Seniors & Disability","147","5","POINT (-74.01172 40.635063)"
"09/02/2025 12:00:00 PM","18 Av (N)","Brooklyn","metrocard","Metrocard - Full Fare","3","1","POINT (-73.99042 40.62067)"
"09/02/2025 12:00:00 PM","20 Av (N)","Brooklyn","omny","OMNY - Fair Fare","12","1","POINT (-73.98502 40.61741)"
"09/02/2025 12:00:00 PM","Bay Pkwy (N)","Brooklyn","omny","OMNY - Full Fare","122","7","POINT (-73.98185 40.611816)"
"09/02/2025 12:00:00 PM","86 St (N)","Brooklyn","omny","OMNY - Fair Fare","7","0","POINT (-73.97823 40.59272)"
"09/02/2025 12:00:00 PM","86 St (N)","Brooklyn","omny","OMNY - Full Fare","37","6","POINT (-73.97823 40.59272)"
"09/02/2025 12:00:00 PM","5 Av/59 St (N,R,W)","Manhattan","metrocard","Metrocard - Full Fare","13","0","POINT (-73.97335 40.764812)"
"09/02/2025 12:00:00 PM","104 St (J,Z)","Queens","metrocard","Metrocard - Seniors & Disability","2","0","POINT (-73.84433 40.69518)"
"09/02/2025 12:00:00 PM","104 St (J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","6","0","POINT (-73.84433 40.69518)"
"09/02/2025 12:00:00 PM","85 St-Forest Pkwy (J)","Queens","omny","OMNY - Seniors & Disability","13","0","POINT (-73.86001 40.692436)"
"09/02/2025 12:00:00 PM","75 St-Elderts Ln (J,Z)","Queens","omny","OMNY - Fair Fare","3","0","POINT (-73.86714 40.691322)"
"09/02/2025 12:00:00 PM","Crescent St (J,Z)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.87379 40.683193)"
"09/02/2025 12:00:00 PM","Norwood Av (J,Z)","Brooklyn","omny","OMNY - Other","2","0","POINT (-73.880035 40.68141)"
"09/02/2025 12:00:00 PM","57 St-7 Av (N,Q,R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","44","0","POINT (-73.98066 40.764664)"
"09/02/2025 12:00:00 PM","57 St-7 Av (N,Q,R,W)","Manhattan","omny","OMNY - Other","19","1","POINT (-73.98066 40.764664)"
"09/02/2025 12:00:00 PM","Alabama Av (J)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","1","POINT (-73.89865 40.67699)"
"09/02/2025 12:00:00 PM","Halsey St (J)","Brooklyn","omny","OMNY - Other","12","0","POINT (-73.91656 40.68637)"
"09/02/2025 12:00:00 PM","Gates Av (J,Z)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","6","0","POINT (-73.92227 40.68963)"
"09/02/2025 12:00:00 PM","Gates Av (J,Z)","Brooklyn","omny","OMNY - Fair Fare","6","1","POINT (-73.92227 40.68963)"
"09/02/2025 12:00:00 PM","Kosciuszko St (J)","Brooklyn","metrocard","Metrocard - Full Fare","5","0","POINT (-73.92882 40.69334)"
"09/02/2025 12:00:00 PM","Myrtle Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Other","19","0","POINT (-73.93565 40.69721)"
"09/02/2025 12:00:00 PM","Flushing Av (M,J)","Brooklyn","omny","OMNY - Full Fare","212","6","POINT (-73.941124 40.70026)"
"09/02/2025 12:00:00 PM","Astoria-Ditmars Blvd (N,W)","Queens","metrocard","Metrocard - Unlimited 7-Day","5","0","POINT (-73.91203 40.775036)"
"09/02/2025 12:00:00 PM","Astoria-Ditmars Blvd (N,W)","Queens","omny","OMNY - Fair Fare","14","3","POINT (-73.91203 40.775036)"
"09/02/2025 12:00:00 PM","49 St (N,R,W)","Manhattan","metrocard","Metrocard - Full Fare","45","1","POINT (-73.98414 40.7599)"
"09/02/2025 12:00:00 PM","49 St (N,R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","16","0","POINT (-73.98414 40.7599)"
"09/02/2025 12:00:00 PM","Marcy Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Seniors & Disability","3","0","POINT (-73.957756 40.70836)"
"09/02/2025 12:00:00 PM","Bowery (J,Z)","Manhattan","omny","OMNY - Fair Fare","4","0","POINT (-73.99391 40.72028)"
"09/02/2025 12:00:00 PM","Fresh Pond Rd (M)","Queens","omny","OMNY - Other","1","0","POINT (-73.895874 40.706184)"
"09/02/2025 12:00:00 PM","Forest Av (M)","Queens","metrocard","Metrocard - Other","1","0","POINT (-73.903076 40.704422)"
"09/02/2025 12:00:00 PM","Seneca Av (M)","Queens","metrocard","Metrocard - Full Fare","4","0","POINT (-73.90774 40.702763)"
"09/02/2025 12:00:00 PM","Seneca Av (M)","Queens","metrocard","Metrocard - Unlimited 30-Day","2","0","POINT (-73.90774 40.702763)"
"09/02/2025 12:00:00 PM","1 Av (L)","Manhattan","metrocard","Metrocard - Full Fare","26","2","POINT (-73.98163 40.730953)"
"09/02/2025 12:00:00 PM","Bedford Av (L)","Brooklyn","metrocard","Metrocard - Full Fare","9","0","POINT (-73.95687 40.717304)"
"09/02/2025 12:00:00 PM","Bedford Av (L)","Brooklyn","metrocard","Metrocard - Other","17","1","POINT (-73.95687 40.717304)"
"09/02/2025 12:00:00 PM","Graham Av (L)","Brooklyn","metrocard","Metrocard - Seniors & Disability","1","0","POINT (-73.94405 40.714565)"
"09/02/2025 12:00:00 PM","Grand St (L)","Brooklyn","metrocard","Metrocard - Fair Fare","2","1","POINT (-73.94067 40.711926)"
"09/02/2025 12:00:00 PM","Montrose Av (L)","Brooklyn","metrocard","Metrocard - Full Fare","12","0","POINT (-73.93985 40.70774)"
"09/02/2025 12:00:00 PM","Montrose Av (L)","Brooklyn","omny","OMNY - Other","1","0","POINT (-73.93985 40.70774)"
"09/02/2025 12:00:00 PM","Morgan Av (L)","Brooklyn","omny","OMNY - Full Fare","192","0","POINT (-73.93314 40.706154)"
"09/02/2025 12:00:00 PM","DeKalb Av (L)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","8","0","POINT (-73.91843 40.70381)"
"09/02/2025 12:00:00 PM","Halsey St (L)","Queens","omny","OMNY - Other","2","0","POINT (-73.90408 40.695602)"
"09/02/2025 12:00:00 PM","Atlantic Av (L)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","POINT (-73.9031 40.675346)"
"09/02/2025 12:00:00 PM","Sutter Av (L)","Brooklyn","omny","OMNY - Other","3","0","POINT (-73.90198 40.66937)"
"09/02/2025 12:00:00 PM","Livonia Av (L)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","3","0","POINT (-73.90057 40.66404)"
"09/02/2025 12:00:00 PM","New Lots Av (L)","Brooklyn","omny","OMNY - Seniors & Disability","11","2","POINT (-73.89923 40.658733)"
"09/02/2025 12:00:00 PM","Canarsie-Rockaway Pkwy (L)","Brooklyn","metrocard","Metrocard - Other","39","3","POINT (-73.90185 40.646652)"
"09/02/2025 12:00:00 PM","Park Pl (S)","Brooklyn","omny","OMNY - Full Fare","27","0","POINT (-73.95763 40.67477)"
"09/02/2025 12:00:00 PM","Inwood-207 St (A)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","7","0","POINT (-73.9199 40.868073)"
"09/02/2025 12:00:00 PM","Inwood-207 St (A)","Manhattan","omny","OMNY - Full Fare","165","14","POINT (-73.9199 40.868073)"
"09/02/2025 12:00:00 PM","181 St (A)","Manhattan","metrocard","Metrocard - Other","11","0","POINT (-73.937965 40.851696)"
"09/02/2025 12:00:00 PM","181 St (A)","Manhattan","omny","OMNY - Fair Fare","7","2","POINT (-73.937965 40.851696)"
"09/02/2025 12:00:00 PM","163 St-Amsterdam Av (C)","Manhattan","metrocard","Metrocard - Fair Fare","3","0","POINT (-73.939896 40.836014)"
"09/02/2025 12:00:00 PM","145 St (A,C,B,D)","Manhattan","metrocard","Metrocard - Full Fare","50","0","POINT (-73.944214 40.824783)"
"09/02/2025 12:00:00 PM","135 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","9","0","POINT (-73.94765 40.817894)"
"09/02/2025 12:00:00 PM","125 St (A,C,B,D)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","33","0","POINT (-73.95235 40.811108)"
"09/02/2025 12:00:00 PM","96 St (C,B)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","7","0","POINT (-73.9647 40.79164)"
"09/02/2025 12:00:00 PM","81 St-Museum of Natural History (C,B)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","9","0","POINT (-73.972145 40.781433)"
"09/02/2025 12:00:00 PM","81 St-Museum of Natural History (C,B)","Manhattan","omny","OMNY - Full Fare","335","18","POINT (-73.972145 40.781433)"
"09/02/2025 12:00:00 PM","34 St-Penn Station (A,C,E)","Manhattan","metrocard","Metrocard - Fair Fare","20","0","POINT (-73.99339 40.75229)"
"09/02/2025 12:00:00 PM","Spring St (C,E)","Manhattan","omny","OMNY - Other","5","0","POINT (-74.00374 40.726227)"
"09/02/2025 12:00:00 PM","Canal St (A,C,E)","Manhattan","omny","OMNY - Other","5","0","POINT (-74.005226 40.720825)"
"09/02/2025 12:00:00 PM","Prince St (R,W)","Manhattan","metrocard","Metrocard - Fair Fare","2","0","POINT (-73.9977 40.72433)"
"09/02/2025 12:00:00 PM","Prince St (R,W)","Manhattan","metrocard","Metrocard - Other","2","0","POINT (-73.9977 40.72433)"
"09/02/2025 12:00:00 PM","Prince St (R,W)","Manhattan","omny","OMNY - Fair Fare","6","0","POINT (-73.9977 40.72433)"
"09/02/2025 12:00:00 PM","Hoyt-Schermerhorn Sts (A,C,G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","7","0","POINT (-73.985 40.688484)"
"09/02/2025 12:00:00 PM","Hoyt-Schermerhorn Sts (A,C,G)","Brooklyn","omny","OMNY - Fair Fare","14","1","POINT (-73.985 40.688484)"
"09/02/2025 12:00:00 PM","Hoyt-Schermerhorn Sts (A,C,G)","Brooklyn","omny","OMNY - Full Fare","303","1","POINT (-73.985 40.688484)"
"09/02/2025 12:00:00 PM","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","5","0","POINT (-73.965836 40.68326)"
"09/02/2025 12:00:00 PM","Kingston-Throop Avs (C)","Brooklyn","metrocard","Metrocard - Fair Fare","4","1","POINT (-73.94086 40.67992)"
"09/02/2025 12:00:00 PM","Utica Av (A,C)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","14","0","POINT (-73.93073 40.679363)"
"09/02/2025 12:00:00 PM","Ralph Av (C)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","0","POINT (-73.920784 40.67882)"
"09/02/2025 12:00:00 PM","Liberty Av (C)","Brooklyn","metrocard","Metrocard - Fair Fare","1","1","POINT (-73.896545 40.67454)"
"09/02/2025 12:00:00 PM","Van Siclen Av (C)","Brooklyn","metrocard","Metrocard - Other","6","0","POINT (-73.89036 40.67271)"
"09/02/2025 12:00:00 PM","Van Siclen Av (C)","Brooklyn","omny","OMNY - Seniors & Disability","6","0","POINT (-73.89036 40.67271)"
"09/02/2025 12:00:00 PM","Grant Av (A)","Brooklyn","omny","OMNY - Full Fare","107","0","POINT (-73.86505 40.677044)"
"09/02/2025 12:00:00 PM","80 St (A)","Queens","metrocard","Metrocard - Unlimited 7-Day","1","0","POINT (-73.85899 40.67937)"
"09/02/2025 12:00:00 PM","80 St (A)","Queens","omny","OMNY - Full Fare","91","0","POINT (-73.85899 40.67937)"
"09/02/2025 12:00:00 PM","80 St (A)","Queens","omny","OMNY - Students","1","0","POINT (-73.85899 40.67937)"
"09/02/2025 12:00:00 PM","88 St (A)","Queens","omny","OMNY - Full Fare","48","2","POINT (-73.85147 40.679844)"
"09/02/2025 12:00:00 PM","104 St (A)","Queens","omny","OMNY - Other","1","0","POINT (-73.837685 40.68171)"
